Environment,Material Family,Rate (mm/yr),Concentration_%,Temperature_C,Environment_encode,Material Family_encode,Temp_Conc_Interaction,Aggressiveness_Index,Conc_Squared,Temp_Squared,Log_Temperature,Log_Concentration,Rate_Log
Acetic Acid,Austenitic,0.3,10.0,90.0,1,7,900.0,215.81057455185336,100.0,8100.0,4.51085950651685,2.3978952727983707,0.262364264467491
Acetic Acid,Austenitic,0.05,10.0,90.0,1,7,900.0,215.81057455185336,100.0,8100.0,4.51085950651685,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.76,20.0,100.0,1,7,2000.0,304.4522437723423,400.0,10000.0,4.61512051684126,3.044522437723423,0.5653138090500605
Acetic Acid,Austenitic,0.05,10.0,100.0,1,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,60.0,15.0,1,7,900.0,61.66310796259967,3600.0,225.0,2.772588722239781,4.110873864173311,0.048790164169432
Acetic Acid,Austenitic,0.3,60.0,100.0,1,7,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.262364264467491
Acetic Acid,Austenitic,0.05,100.0,21.0,1,7,2100.0,96.91753085366645,10000.0,441.0,3.091042453358316,4.61512051684126,0.048790164169432
Acetic Acid,Austenitic,0.3,100.0,100.0,1,7,10000.0,461.512051684126,10000.0,10000.0,4.61512051684126,4.61512051684126,0.262364264467491
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,100.0,1,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,50.0,20.0,1,7,1000.0,78.63651265448651,2500.0,400.0,3.044522437723423,3.9318256327243257,0.048790164169432
Acetic Acid,Austenitic,0.3,50.0,100.0,1,7,5000.0,393.18256327243256,2500.0,10000.0,4.61512051684126,3.9318256327243257,0.262364264467491
Acetic Acid,Austenitic,0.05,100.0,20.0,1,7,2000.0,92.30241033682519,10000.0,400.0,3.044522437723423,4.61512051684126,0.048790164169432
Acetic Acid,Austenitic,0.3,100.0,100.0,1,7,10000.0,461.512051684126,10000.0,10000.0,4.61512051684126,4.61512051684126,0.262364264467491
Acetic Acid,Austenitic,0.05,5.0,21.0,1,7,105.0,37.62694885378915,25.0,441.0,3.091042453358316,1.791759469228055,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,21.0,1,7,210.0,50.355800728765786,100.0,441.0,3.091042453358316,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,1.68,83.0,116.0,1,7,9628.0,513.9747486658243,6889.0,13456.0,4.762173934797756,4.430816798843313,0.9858167945227653
Acetic Acid,Austenitic,1.07,87.0,122.0,1,7,10614.0,546.2350913663413,7569.0,14884.0,4.812184355372417,4.477336814478207,0.7275486072772778
Acetic Acid,Austenitic,0.18,98.0,128.0,1,7,12544.0,588.1753408172275,9604.0,16384.0,4.859812404361672,4.59511985013459,0.16551443847757338
Acetic Acid,Austenitic,0.75,20.0,100.0,1,7,2000.0,304.4522437723423,400.0,10000.0,4.61512051684126,3.044522437723423,0.5596157879354227
Acetic Acid,Austenitic,1.5,40.0,106.0,1,7,4240.0,393.63863907065667,1600.0,11236.0,4.672828834461906,3.713572066704308,0.9162907318741551
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,50.0,1,7,500.0,119.89476363991854,100.0,2500.0,3.9318256327243257,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,90.0,1,7,900.0,215.81057455185336,100.0,8100.0,4.51085950651685,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.0025,10.0,100.0,1,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.002496880198587199
Acetic Acid,Austenitic,0.0076,20.0,100.0,1,7,2000.0,304.4522437723423,400.0,10000.0,4.61512051684126,3.044522437723423,0.007571265496318075
Acetic Acid,Austenitic,0.05,10.0,100.0,1,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,60.0,15.0,1,7,900.0,61.66310796259967,3600.0,225.0,2.772588722239781,4.110873864173311,0.048790164169432
Acetic Acid,Austenitic,0.3,60.0,100.0,1,7,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.262364264467491
Acetic Acid,Austenitic,0.05,100.0,21.0,1,7,2100.0,96.91753085366645,10000.0,441.0,3.091042453358316,4.61512051684126,0.048790164169432
Acetic Acid,Austenitic,0.3,100.0,100.0,1,7,10000.0,461.512051684126,10000.0,10000.0,4.61512051684126,4.61512051684126,0.262364264467491
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,100.0,1,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,50.0,20.0,1,7,1000.0,78.63651265448651,2500.0,400.0,3.044522437723423,3.9318256327243257,0.048790164169432
Acetic Acid,Austenitic,0.05,50.0,100.0,1,7,5000.0,393.18256327243256,2500.0,10000.0,4.61512051684126,3.9318256327243257,0.048790164169432
Acetic Acid,Austenitic,0.05,100.0,20.0,1,7,2000.0,92.30241033682519,10000.0,400.0,3.044522437723423,4.61512051684126,0.048790164169432
Acetic Acid,Austenitic,0.3,100.0,100.0,1,7,10000.0,461.512051684126,10000.0,10000.0,4.61512051684126,4.61512051684126,0.262364264467491
Acetic Acid,Austenitic,0.05,5.0,21.0,1,7,105.0,37.62694885378915,25.0,441.0,3.091042453358316,1.791759469228055,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,21.0,1,7,210.0,50.355800728765786,100.0,441.0,3.091042453358316,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,106.0,1,7,1060.0,254.1768989166273,100.0,11236.0,4.672828834461906,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.069,24.0,110.0,1,7,2640.0,354.0763407355021,576.0,12100.0,4.709530201312334,3.2188758248682006,0.06672363204290818
Acetic Acid,Austenitic,0.023,83.0,116.0,1,7,9628.0,513.9747486658243,6889.0,13456.0,4.762173934797756,4.430816798843313,0.022739486969489426
Acetic Acid,Austenitic,0.406,87.0,122.0,1,7,10614.0,546.2350913663413,7569.0,14884.0,4.812184355372417,4.477336814478207,0.3407487933884732
Acetic Acid,Austenitic,0.05,98.0,128.0,1,7,12544.0,588.1753408172275,9604.0,16384.0,4.859812404361672,4.59511985013459,0.048790164169432
Acetic Acid,Austenitic,0.0076,99.5,130.0,1,7,12935.0,599.320504574887,9900.25,16900.0,4.875197323201151,4.61015772749913,0.007571265496318075
Acetic Acid,Austenitic,0.102,10.0,106.0,1,7,1060.0,254.1768989166273,100.0,11236.0,4.672828834461906,2.3978952727983707,0.09712671073072274
Acetic Acid,Austenitic,0.56,83.0,116.0,1,7,9628.0,513.9747486658243,6889.0,13456.0,4.762173934797756,4.430816798843313,0.44468582126144574
Acetic Acid,Austenitic,0.102,98.0,128.0,1,7,12544.0,588.1753408172275,9604.0,16384.0,4.859812404361672,4.59511985013459,0.09712671073072274
Acetic Acid,Austenitic,0.0075,20.0,100.0,1,7,2000.0,304.4522437723423,400.0,10000.0,4.61512051684126,3.044522437723423,0.007472014838700995
Acetic Acid,Austenitic,0.04,25.0,104.0,1,7,2600.0,338.84203995423417,625.0,10816.0,4.653960350157523,3.258096538021482,0.039220713153281295
Acetic Acid,Austenitic,0.08,25.0,104.0,1,7,2600.0,338.84203995423417,625.0,10816.0,4.653960350157523,3.258096538021482,0.07696104113612832
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,50.0,1,7,500.0,119.89476363991854,100.0,2500.0,3.9318256327243257,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,90.0,1,7,900.0,215.81057455185336,100.0,8100.0,4.51085950651685,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.0076,10.0,106.0,1,7,1060.0,254.1768989166273,100.0,11236.0,4.672828834461906,2.3978952727983707,0.007571265496318075
Acetic Acid,Austenitic,0.069,24.0,110.0,1,7,2640.0,354.0763407355021,576.0,12100.0,4.709530201312334,3.2188758248682006,0.06672363204290818
Acetic Acid,Austenitic,0.102,83.0,116.0,1,7,9628.0,513.9747486658243,6889.0,13456.0,4.762173934797756,4.430816798843313,0.09712671073072274
Acetic Acid,Austenitic,0.025,87.0,122.0,1,7,10614.0,546.2350913663413,7569.0,14884.0,4.812184355372417,4.477336814478207,0.0246926125903715
Acetic Acid,Austenitic,0.025,98.0,128.0,1,7,12544.0,588.1753408172275,9604.0,16384.0,4.859812404361672,4.59511985013459,0.0246926125903715
Acetic Acid,Austenitic,0.01,99.5,130.0,1,7,12935.0,599.320504574887,9900.25,16900.0,4.875197323201151,4.61015772749913,0.009950330853168083
Acetic Acid,Austenitic,0.05,25.0,104.0,1,7,2600.0,338.84203995423417,625.0,10816.0,4.653960350157523,3.258096538021482,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,100.0,1,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,50.0,20.0,1,7,1000.0,78.63651265448651,2500.0,400.0,3.044522437723423,3.9318256327243257,0.048790164169432
Acetic Acid,Austenitic,0.3,50.0,100.0,1,7,5000.0,393.18256327243256,2500.0,10000.0,4.61512051684126,3.9318256327243257,0.262364264467491
Acetic Acid,Austenitic,0.05,100.0,20.0,1,7,2000.0,92.30241033682519,10000.0,400.0,3.044522437723423,4.61512051684126,0.048790164169432
Acetic Acid,Austenitic,0.3,100.0,100.0,1,7,10000.0,461.512051684126,10000.0,10000.0,4.61512051684126,4.61512051684126,0.262364264467491
Acetic Acid,Austenitic,1.5,25.0,104.0,1,7,2600.0,338.84203995423417,625.0,10816.0,4.653960350157523,3.258096538021482,0.9162907318741551
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,50.0,1,7,500.0,119.89476363991854,100.0,2500.0,3.9318256327243257,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,90.0,1,7,900.0,215.81057455185336,100.0,8100.0,4.51085950651685,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,100.0,1,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,50.0,20.0,1,7,1000.0,78.63651265448651,2500.0,400.0,3.044522437723423,3.9318256327243257,0.048790164169432
Acetic Acid,Austenitic,0.3,50.0,100.0,1,7,5000.0,393.18256327243256,2500.0,10000.0,4.61512051684126,3.9318256327243257,0.262364264467491
Acetic Acid,Austenitic,0.05,100.0,20.0,1,7,2000.0,92.30241033682519,10000.0,400.0,3.044522437723423,4.61512051684126,0.048790164169432
Acetic Acid,Austenitic,0.3,100.0,100.0,1,7,10000.0,461.512051684126,10000.0,10000.0,4.61512051684126,4.61512051684126,0.262364264467491
Acetic Acid,Austenitic,1.5,40.0,106.0,1,7,4240.0,393.63863907065667,1600.0,11236.0,4.672828834461906,3.713572066704308,0.9162907318741551
Acetic Acid,Austenitic,1.5,25.0,104.0,1,7,2600.0,338.84203995423417,625.0,10816.0,4.653960350157523,3.258096538021482,0.9162907318741551
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,50.0,1,7,500.0,119.89476363991854,100.0,2500.0,3.9318256327243257,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,90.0,1,7,900.0,215.81057455185336,100.0,8100.0,4.51085950651685,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.005,50.0,100.0,1,7,5000.0,393.18256327243256,2500.0,10000.0,4.61512051684126,3.9318256327243257,0.004987541511039074
Acetic Acid,Austenitic,0.19,90.0,150.0,1,7,13500.0,676.6289259775275,8100.0,22500.0,5.017279836814924,4.51085950651685,0.17395330712343804
Acetic Acid,Austenitic,0.75,75.0,150.0,1,7,11250.0,649.6100010429496,5625.0,22500.0,5.017279836814924,4.330733340286331,0.5596157879354227
Acetic Acid,Austenitic,0.04,85.0,150.0,1,7,12750.0,668.1520944380261,7225.0,22500.0,5.017279836814924,4.454347296253507,0.039220713153281295
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,100.0,1,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,50.0,20.0,1,7,1000.0,78.63651265448651,2500.0,400.0,3.044522437723423,3.9318256327243257,0.048790164169432
Acetic Acid,Austenitic,0.3,50.0,100.0,1,7,5000.0,393.18256327243256,2500.0,10000.0,4.61512051684126,3.9318256327243257,0.262364264467491
Acetic Acid,Austenitic,0.05,100.0,20.0,1,7,2000.0,92.30241033682519,10000.0,400.0,3.044522437723423,4.61512051684126,0.048790164169432
Acetic Acid,Austenitic,0.3,100.0,100.0,1,7,10000.0,461.512051684126,10000.0,10000.0,4.61512051684126,4.61512051684126,0.262364264467491
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,50.0,1,7,500.0,119.89476363991854,100.0,2500.0,3.9318256327243257,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,90.0,1,7,900.0,215.81057455185336,100.0,8100.0,4.51085950651685,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,100.0,1,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,50.0,20.0,1,7,1000.0,78.63651265448651,2500.0,400.0,3.044522437723423,3.9318256327243257,0.048790164169432
Acetic Acid,Austenitic,0.3,50.0,100.0,1,7,5000.0,393.18256327243256,2500.0,10000.0,4.61512051684126,3.9318256327243257,0.262364264467491
Acetic Acid,Austenitic,0.05,100.0,20.0,1,7,2000.0,92.30241033682519,10000.0,400.0,3.044522437723423,4.61512051684126,0.048790164169432
Acetic Acid,Austenitic,0.3,100.0,100.0,1,7,10000.0,461.512051684126,10000.0,10000.0,4.61512051684126,4.61512051684126,0.262364264467491
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,50.0,1,7,500.0,119.89476363991854,100.0,2500.0,3.9318256327243257,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,90.0,1,7,900.0,215.81057455185336,100.0,8100.0,4.51085950651685,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,100.0,1,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,50.0,20.0,1,7,1000.0,78.63651265448651,2500.0,400.0,3.044522437723423,3.9318256327243257,0.048790164169432
Acetic Acid,Austenitic,0.3,50.0,100.0,1,7,5000.0,393.18256327243256,2500.0,10000.0,4.61512051684126,3.9318256327243257,0.262364264467491
Acetic Acid,Austenitic,0.05,100.0,20.0,1,7,2000.0,92.30241033682519,10000.0,400.0,3.044522437723423,4.61512051684126,0.048790164169432
Acetic Acid,Austenitic,0.3,100.0,100.0,1,7,10000.0,461.512051684126,10000.0,10000.0,4.61512051684126,4.61512051684126,0.262364264467491
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,50.0,1,7,500.0,119.89476363991854,100.0,2500.0,3.9318256327243257,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,90.0,1,7,900.0,215.81057455185336,100.0,8100.0,4.51085950651685,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.004,90.0,150.0,1,7,13500.0,676.6289259775275,8100.0,22500.0,5.017279836814924,4.51085950651685,0.003992021269537453
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,100.0,1,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,50.0,20.0,1,7,1000.0,78.63651265448651,2500.0,400.0,3.044522437723423,3.9318256327243257,0.048790164169432
Acetic Acid,Austenitic,0.05,50.0,100.0,1,7,5000.0,393.18256327243256,2500.0,10000.0,4.61512051684126,3.9318256327243257,0.048790164169432
Acetic Acid,Austenitic,0.05,100.0,20.0,1,7,2000.0,92.30241033682519,10000.0,400.0,3.044522437723423,4.61512051684126,0.048790164169432
Acetic Acid,Austenitic,0.3,100.0,100.0,1,7,10000.0,461.512051684126,10000.0,10000.0,4.61512051684126,4.61512051684126,0.262364264467491
Acetic Acid,Austenitic,0.37,75.0,150.0,1,7,11250.0,649.6100010429496,5625.0,22500.0,5.017279836814924,4.330733340286331,0.31481073984003355
Acetic Acid,Austenitic,0.005,85.0,150.0,1,7,12750.0,668.1520944380261,7225.0,22500.0,5.017279836814924,4.454347296253507,0.004987541511039074
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,50.0,1,7,500.0,119.89476363991854,100.0,2500.0,3.9318256327243257,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,90.0,1,7,900.0,215.81057455185336,100.0,8100.0,4.51085950651685,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,100.0,1,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,50.0,20.0,1,7,1000.0,78.63651265448651,2500.0,400.0,3.044522437723423,3.9318256327243257,0.048790164169432
Acetic Acid,Austenitic,0.05,50.0,100.0,1,7,5000.0,393.18256327243256,2500.0,10000.0,4.61512051684126,3.9318256327243257,0.048790164169432
Acetic Acid,Austenitic,0.05,100.0,20.0,1,7,2000.0,92.30241033682519,10000.0,400.0,3.044522437723423,4.61512051684126,0.048790164169432
Acetic Acid,Austenitic,0.3,100.0,100.0,1,7,10000.0,461.512051684126,10000.0,10000.0,4.61512051684126,4.61512051684126,0.262364264467491
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,50.0,1,7,500.0,119.89476363991854,100.0,2500.0,3.9318256327243257,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,90.0,1,7,900.0,215.81057455185336,100.0,8100.0,4.51085950651685,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,100.0,1,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,50.0,20.0,1,7,1000.0,78.63651265448651,2500.0,400.0,3.044522437723423,3.9318256327243257,0.048790164169432
Acetic Acid,Austenitic,0.05,50.0,100.0,1,7,5000.0,393.18256327243256,2500.0,10000.0,4.61512051684126,3.9318256327243257,0.048790164169432
Acetic Acid,Austenitic,0.05,100.0,20.0,1,7,2000.0,92.30241033682519,10000.0,400.0,3.044522437723423,4.61512051684126,0.048790164169432
Acetic Acid,Austenitic,0.3,100.0,100.0,1,7,10000.0,461.512051684126,10000.0,10000.0,4.61512051684126,4.61512051684126,0.262364264467491
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,50.0,1,7,500.0,119.89476363991854,100.0,2500.0,3.9318256327243257,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.05,10.0,90.0,1,7,900.0,215.81057455185336,100.0,8100.0,4.51085950651685,2.3978952727983707,0.048790164169432
Acetic Acid,Austenitic,0.001,90.0,150.0,1,7,13500.0,676.6289259775275,8100.0,22500.0,5.017279836814924,4.51085950651685,0.0009995003330835331
Acetic Acid,Austenitic,0.005,10.0,100.0,1,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.004987541511039074
Acetic Acid,Austenitic,0.05,10.0,20.0,1,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
